village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,sc_st_population_share_pct,composite_risk_score_FROM_MODEL5,priority_category_FROM_MODEL5,urgency_score,geo_area_ha,population_density_per_ha,male_population,female_population,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,irrigation_coverage_pct,road_connectivity_score,healthcare_access_score,drainage_quality_score,nearest_town_dist_km,district_hq_dist_km,tapwater_treated,tubewell_borehole,river_canal_present,surface_water_exposure,elevation_m_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,flood_hazard_score_TARGET,runoff_coefficient_EXTERNAL_TOFILL,flood_hazard_score_FROM_MODEL1,erosion_risk_score_FROM_MODEL2,cloudburst_exceedance_probability_FROM_MODEL3,landslide_susceptibility_score_FROM_MODEL4,relocation_urgency_index,vulnerability_ratio,hazard_x_density,distance_x_risk,water_risk
521009,Asodara,Dabhoi,22.048387,73.5033,746.0,158.0,90.62,0.644,Medium (Mitigation),480.424,665.0,1.122,371.0,375.0,0.0,19.1,80.45,0.0,0.3,93.46,2,0,2,15.0,47.0,0.0,1.0,1.0,1,90.0,1.521,246.4,0.443,0.48,0.443,0.98,0.898,0.584,480.42400000000004,43.15238095238095,0.7225680000000001,9.66,0.443
521008,Nagdol,Dabhoi,22.053618,73.516519,557.0,132.0,64.63,0.643,Medium (Mitigation),358.151,281.0,1.982,280.0,277.0,0.0,11.03,84.7,0.0,1.78,84.03,2,0,0,17.0,49.0,0.0,1.0,1.0,1,87.5,0.371,247.2,0.539,0.51,0.539,0.98,0.882,0.574,358.151,30.77619047619047,1.274426,10.931000000000001,0.539
521011,Ordi,Dabhoi,22.050937,73.459476,742.0,145.0,29.78,0.608,Medium (Mitigation),451.136,263.0,2.821,384.0,358.0,0.0,15.91,79.55,0.0,3.79,66.67,2,0,0,13.0,43.0,0.0,1.0,1.0,1,85.0,0.614,245.6,0.536,0.53,0.536,0.98,0.865,0.564,451.13599999999997,14.18095238095238,1.715168,7.904,0.536
521022,Paragam,Dabhoi,22.040225,73.47484,582.0,126.0,31.96,0.506,Medium (Mitigation),294.492,223.0,2.61,305.0,277.0,0.0,0.0,75.34,0.0,4.48,100.0,2,0,0,10.0,40.0,0.0,1.0,0.0,0,82.5,0.823,247.2,0.533,0.53,0.533,0.98,0.852,0.555,294.492,15.219047619047618,1.32066,5.0600000000000005,0.0
521021,Rajpura,Dabhoi,22.034954,73.452827,759.0,165.0,38.21,0.563,Medium (Mitigation),427.317,293.0,2.59,395.0,364.0,0.0,10.54,85.37,0.0,3.4,100.0,2,1,1,17.0,57.0,0.0,0.0,1.0,1,90.0,0.936,247.2,0.492,0.53,0.492,0.98,0.885,0.566,427.31699999999995,18.195238095238096,1.4581699999999997,9.571,0.492
521026,Gumanpura,Dabhoi,22.027967,73.466711,365.0,75.0,15.62,0.622,Medium (Mitigation),227.03,204.0,1.789,178.0,187.0,0.0,22.55,70.59,0.0,6.86,100.0,1,0,0,14.0,40.0,0.0,0.0,1.0,1,90.0,0.641,246.4,0.508,0.5,0.508,0.98,0.896,0.583,227.03,14.199999999999998,1.112758,8.708,0.508
521025,Bhumasiya,Dabhoi,22.029212,73.484929,427.0,88.0,59.72,0.564,Medium (Mitigation),240.828,107.0,3.991,225.0,202.0,0.0,0.0,11.21,0.0,88.79,100.0,2,0,0,15.0,45.0,0.0,1.0,0.0,0,92.5,0.439,245.6,0.528,0.57,0.528,0.98,0.915,0.595,240.82799999999997,28.438095238095237,2.250924,8.459999999999999,0.0
521024,Sompura,Dabhoi,22.025399,73.498561,581.0,131.0,26.16,0.501,Medium (Mitigation),291.081,213.0,2.728,299.0,282.0,2.35,2.82,90.14,0.0,3.29,100.0,2,0,0,12.0,42.0,0.0,1.0,0.0,0,97.5,0.865,245.6,0.492,0.53,0.492,0.98,0.928,0.59,291.081,12.457142857142857,1.3667280000000002,6.0120000000000005,0.0
521030,Jesangpura,Dabhoi,22.019937,73.480743,102.0,24.0,100.0,0.565,Medium (Mitigation),57.63,297.0,0.343,53.0,49.0,11.78,0.0,41.41,0.0,46.46,100.0,2,0,0,12.0,42.0,0.0,1.0,0.0,0,92.5,0.578,246.4,0.499,0.44,0.499,0.98,0.915,0.576,57.629999999999995,47.61904761904762,0.193795,6.779999999999999,0.0
521027,Sanor,Dabhoi,22.01772,73.454152,1258.0,296.0,39.9,0.56,Medium (Mitigation),704.48,638.0,1.972,654.0,604.0,0.0,12.09,87.13,0.0,0.78,100.0,2,1,0,23.0,58.0,0.0,0.0,0.0,1,110.0,1.511,245.6,0.443,0.51,0.443,0.98,0.95,0.668,704.48,19.0,1.1043200000000002,12.88,0.443
521031,Bhalodra,Dabhoi,22.010556,73.493043,657.0,137.0,57.69,0.627,Medium (Mitigation),411.939,465.0,1.413,342.0,315.0,0.0,28.39,71.61,0.0,0.0,100.0,2,0,0,25.0,60.0,0.0,1.0,1.0,1,97.5,0.735,244.8,0.494,0.49,0.494,0.98,0.948,0.613,411.939,27.471428571428568,0.885951,15.675,0.494
521028,Mandva,Dabhoi,22.001965,73.434328,2792.0,627.0,29.12,0.544,Medium (Mitigation),1518.8480000000002,1161.0,2.405,1460.0,1332.0,0.0,0.0,74.53,0.0,0.0,100.0,3,0,0,20.0,50.0,0.0,1.0,1.0,1,95.0,1.832,245.6,0.423,0.52,0.423,0.98,0.946,0.616,1518.8480000000002,9.393548387096775,1.30832,10.88,0.423
521033,Gamdi,Dabhoi,21.999967,73.472539,138.0,29.0,92.03,0.647,Medium (Mitigation),89.286,339.0,0.407,74.0,64.0,0.0,0.0,81.66,0.0,18.34,61.59,2,0,1,23.0,43.0,0.0,1.0,1.0,1,90.0,0.818,247.2,0.49,0.46,0.49,0.98,0.899,0.584,89.286,43.82380952380952,0.263329,14.881,0.49
521029,Fulwadi,Dabhoi,22.007016,73.452339,593.0,125.0,61.55,0.465,Medium (Mitigation),275.745,429.0,1.382,311.0,282.0,0.0,24.53,50.47,0.0,21.03,100.0,3,0,0,20.0,50.0,0.0,1.0,0.0,0,102.5,2.135,245.6,0.397,0.49,0.397,0.98,0.95,0.627,275.745,19.854838709677416,0.64263,9.3,0.0
521034,Chandod,Dabhoi,21.991799,73.460127,3019.0,742.0,14.87,0.565,Medium (Mitigation),1705.735,65.0,46.446,1530.0,1489.0,0.0,69.23,24.62,0.0,0.0,100.0,3,1,1,20.0,50.0,0.0,1.0,1.0,1,92.5,1.168,247.2,0.519,0.85,0.519,0.98,0.917,0.594,1705.735,4.796774193548386,26.241989999999998,11.299999999999999,0.519
521219,Nana Karala,Sinor,22.018617,73.417563,1173.0,244.0,41.77,0.574,Medium (Mitigation),673.3019999999999,541.0,2.168,599.0,574.0,0.0,1.48,93.35,0.0,1.85,79.21,1,1,2,14.0,50.0,0.0,1.0,0.0,1,107.5,3.755,246.4,0.288,0.52,0.288,0.98,0.95,0.648,673.3019999999999,37.97272727272727,1.244432,8.036,0.288
521234,Satisana,Sinor,22.001769,73.406543,937.0,208.0,49.63,0.445,Medium (Mitigation),416.965,671.0,1.396,470.0,467.0,0.0,1.94,83.61,0.0,7.6,71.3,3,0,2,16.0,52.0,0.0,1.0,0.0,0,105.0,2.629,245.6,0.362,0.49,0.362,0.98,0.95,0.648,416.96500000000003,16.00967741935484,0.62122,7.12,0.0
521032,Baglipura,Dabhoi,22.003732,73.504446,422.0,82.0,6.16,0.447,Medium (Mitigation),188.634,91.0,4.637,221.0,201.0,0.0,4.44,88.89,0.0,6.67,100.0,2,1,0,20.0,53.0,0.0,1.0,0.0,0,97.5,1.686,245.6,0.443,0.59,0.443,0.98,0.939,0.604,188.63400000000001,2.933333333333333,2.072739,8.94,0.0
520985,Bhimpura Kukad,Dabhoi,22.139255,73.508042,1347.0,319.0,54.86,0.53,Medium (Mitigation),713.9100000000001,665.0,2.026,711.0,636.0,0.0,15.34,73.68,0.0,5.86,81.63,2,0,0,10.0,40.0,0.0,0.0,0.0,0,87.5,0.469,247.2,0.532,0.51,0.532,0.98,0.883,0.574,713.9100000000001,26.123809523809523,1.07378,5.300000000000001,0.0
520984,Karnet,Dabhoi,22.114336,73.484308,2044.0,415.0,74.02,0.559,Medium (Mitigation),1142.596,766.0,2.668,1029.0,1015.0,0.65,7.04,75.88,0.0,5.22,85.91,1,1,0,8.0,40.0,0.0,1.0,0.0,0,87.5,0.694,248.0,0.52,0.53,0.52,0.98,0.885,0.574,1142.596,67.29090909090908,1.4914120000000002,4.472,0.0
520983,Boriyad,Dabhoi,22.120655,73.460479,1024.0,226.0,70.7,0.633,Medium (Mitigation),648.192,325.0,3.151,525.0,499.0,1.23,9.2,64.11,0.0,3.68,52.15,2,0,2,3.0,30.0,0.0,0.0,0.0,1,95.0,2.601,245.6,0.372,0.54,0.372,0.98,0.926,0.595,648.192,33.666666666666664,1.994583,1.899,0.372
520988,Dharmpuri,Dabhoi,22.10525,73.445468,1732.0,390.0,57.45,0.584,Medium (Mitigation),1011.488,906.0,1.912,876.0,856.0,0.0,1.77,83.33,0.0,4.64,53.11,3,0,2,4.0,35.0,0.0,1.0,1.0,1,92.5,0.812,244.8,0.492,0.51,0.492,0.98,0.921,0.599,1011.4879999999999,18.532258064516128,1.1166079999999998,2.336,0.492
520986,Juni Mangrol,Dabhoi,22.104319,73.475881,475.0,102.0,23.79,0.595,Medium (Mitigation),282.625,222.0,2.14,249.0,226.0,0.0,4.5,63.51,0.0,0.9,100.0,2,0,0,7.0,38.0,0.0,1.0,1.0,1,90.0,0.574,247.2,0.514,0.51,0.514,0.98,0.911,0.595,282.625,11.328571428571427,1.2733,4.165,0.514
251213,Dabhoi,Dabhoi,22.132821,73.43051,51240.0,10259.0,28.63,0.458,Medium (Mitigation),23467.92,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,0.0,0.0,0.0,0,92.5,2.806,246.4,0.353,0.51,0.353,0.02,0.92,0.597,23467.920000000002,286.29999999999995,0.916,0.0,0.0
521017,Kayavarohan,Dabhoi,22.075851,73.250283,8409.0,1899.0,34.37,0.517,Medium (Mitigation),4347.453,3361.0,2.502,4370.0,4039.0,1.67,2.98,91.46,0.0,3.9,100.0,3,1,1,18.0,30.0,0.0,1.0,0.0,1,95.0,1.087,248.0,0.476,0.52,0.476,0.98,0.94,0.605,4347.453,11.087096774193547,1.293534,9.306000000000001,0.476
520995,Puniyad,Dabhoi,22.100616,73.213227,1544.0,322.0,34.72,0.574,Medium (Mitigation),886.256,553.0,2.792,806.0,738.0,2.89,1.99,90.24,0.0,4.88,80.16,2,1,2,13.0,22.0,0.0,1.0,1.0,1,97.5,0.73,248.0,0.502,0.53,0.502,0.98,0.95,0.614,886.256,16.53333333333333,1.6026079999999998,7.462,0.502
520992,Kothara,Dabhoi,22.101065,73.306994,824.0,185.0,60.44,0.53,Medium (Mitigation),436.72,427.0,1.93,427.0,397.0,0.0,5.85,88.99,0.0,4.68,78.95,2,0,0,15.0,32.0,0.0,1.0,0.0,0,92.5,0.783,245.6,0.494,0.51,0.494,0.98,0.903,0.584,436.72,28.780952380952378,1.0229,7.95,0.0
520990,Sathod,Dabhoi,22.088947,73.380113,3682.0,788.0,46.44,0.53,Medium (Mitigation),1951.46,1806.0,2.039,1898.0,1784.0,0.72,2.71,96.46,0.0,0.0,91.85,3,1,0,5.0,35.0,0.0,1.0,0.0,1,92.5,0.545,245.6,0.511,0.51,0.511,0.98,0.916,0.594,1951.46,14.98064516129032,1.0806700000000002,2.6500000000000004,0.511
520997,Sultanpura,Dabhoi,22.081722,73.275647,559.0,111.0,48.48,0.529,Medium (Mitigation),295.711,248.0,2.254,288.0,271.0,0.0,12.1,83.87,0.0,4.03,100.0,2,0,0,18.0,21.0,0.0,1.0,0.0,0,95.0,0.556,248.0,0.513,0.52,0.513,0.98,0.937,0.605,295.711,23.085714285714282,1.192366,9.522,0.0
520996,Fofaliya,Dabhoi,22.077858,73.207523,985.0,199.0,37.56,0.642,Medium (Mitigation),632.37,455.0,2.165,516.0,469.0,0.0,6.61,88.11,0.0,4.41,62.5,1,0,2,13.0,22.0,0.0,1.0,0.0,1,97.5,1.785,248.8,0.426,0.51,0.426,0.98,0.95,0.621,632.37,34.14545454545455,1.38993,8.346,0.426
521015,Pisai,Dabhoi,22.065104,73.353468,1396.0,326.0,44.48,0.502,Medium (Mitigation),700.792,680.0,2.053,710.0,686.0,0.0,7.49,87.22,0.0,5.29,100.0,2,0,1,12.0,44.0,0.0,1.0,0.0,0,97.5,1.804,245.6,0.423,0.51,0.423,0.98,0.945,0.607,700.792,21.18095238095238,1.030606,6.024,0.0
521014,Shirola,Dabhoi,22.056849,73.383541,1599.0,356.0,23.7,0.559,Medium (Mitigation),893.8410000000001,616.0,2.596,845.0,754.0,0.0,0.0,87.34,0.0,12.66,100.0,3,0,2,9.0,42.0,0.0,1.0,1.0,1,100.0,0.738,244.8,0.5,0.53,0.5,0.98,0.95,0.63,893.8410000000001,7.64516129032258,1.4511640000000001,5.031000000000001,0.5
521016,Karmal,Dabhoi,22.058746,73.302368,1401.0,333.0,47.39,0.577,Medium (Mitigation),808.377,459.0,3.052,745.0,656.0,0.0,7.19,87.58,0.0,5.23,100.0,2,1,2,14.0,40.0,0.0,1.0,0.0,1,92.5,1.473,245.6,0.451,0.54,0.451,0.98,0.921,0.598,808.377,22.566666666666666,1.7610039999999998,8.078,0.451
521018,Lingsthali,Dabhoi,22.042229,73.252039,1935.0,447.0,43.93,0.621,Medium (Mitigation),1201.635,862.0,2.245,1036.0,899.0,0.0,7.19,89.56,0.0,3.25,90.67,1,1,1,26.0,36.0,0.0,1.0,1.0,1,102.5,0.944,248.0,0.486,0.52,0.486,0.98,0.95,0.639,1201.635,39.93636363636363,1.394145,16.146,0.486
521019,Bananj,Dabhoi,22.024348,73.233382,835.0,197.0,62.87,0.612,Medium (Mitigation),511.02,418.0,1.998,438.0,397.0,0.0,2.63,83.05,0.0,14.32,100.0,2,0,0,14.0,34.0,0.0,1.0,1.0,1,97.5,2.609,248.0,0.368,0.51,0.368,0.98,0.95,0.617,511.02,29.938095238095237,1.222776,8.568,0.368
521143,Dhanora,Karjan,22.081782,73.187754,741.0,162.0,29.28,0.588,Medium (Mitigation),435.708,322.0,2.301,365.0,376.0,0.0,0.61,84.55,4.85,4.55,71.68,2,0,1,8.0,34.0,0.0,1.0,1.0,1,95.0,1.787,246.4,0.426,0.52,0.426,0.98,0.942,0.609,435.70799999999997,13.942857142857143,1.352988,4.704,0.426
521144,Gandhara,Karjan,22.053571,73.215055,1828.0,413.0,33.04,0.541,Medium (Mitigation),988.948,780.0,2.344,953.0,875.0,0.0,8.97,85.64,0.0,4.1,90.57,3,0,1,9.0,35.0,0.0,1.0,1.0,1,100.0,2.43,248.8,0.382,0.52,0.382,0.98,0.95,0.639,988.9480000000001,10.658064516129032,1.2681040000000001,4.869000000000001,0.382
521145,Ganpatpura,Karjan,22.055872,73.196843,1466.0,304.0,50.82,0.425,Medium (Mitigation),623.05,798.0,1.837,778.0,688.0,0.0,4.01,89.35,0.0,3.76,91.16,3,1,1,7.0,30.0,0.0,1.0,0.0,0,102.5,1.483,248.8,0.447,0.51,0.447,0.98,0.95,0.64,623.05,16.393548387096775,0.780725,2.975,0.0
521156,Dhavat,Karjan,22.033506,73.18218,2340.0,539.0,47.44,0.564,Medium (Mitigation),1319.7599999999998,1272.0,1.84,1232.0,1108.0,0.0,0.94,86.56,0.0,4.01,81.83,3,0,1,6.0,40.0,0.0,1.0,1.0,1,100.0,1.587,248.0,0.439,0.51,0.439,0.98,0.95,0.629,1319.7599999999998,15.303225806451612,1.03776,3.3839999999999995,0.439
521157,Kurali,Karjan,22.024655,73.212051,1924.0,459.0,59.56,0.518,Medium (Mitigation),996.632,591.0,3.255,1005.0,919.0,0.0,0.34,90.52,0.0,4.74,100.0,3,1,1,10.0,40.0,0.0,1.0,1.0,1,102.5,3.849,248.8,0.287,0.55,0.287,0.98,0.95,0.642,996.6320000000001,19.212903225806453,1.68609,5.18,0.287
521158,Vemar,Karjan,22.001203,73.236051,2655.0,570.0,52.32,0.541,Medium (Mitigation),1436.355,1045.0,2.541,1348.0,1307.0,0.0,2.3,86.12,0.0,4.5,100.0,3,1,1,11.0,42.0,0.0,1.0,1.0,1,92.5,0.825,249.6,0.496,0.53,0.496,0.98,0.922,0.595,1436.355,16.87741935483871,1.374681,5.9510000000000005,0.496
521160,Kasampur,Karjan,22.010784,73.197272,601.0,143.0,56.41,0.643,Medium (Mitigation),386.443,482.0,1.247,319.0,282.0,0.0,0.0,85.68,0.0,4.98,100.0,1,0,1,12.0,40.0,0.0,1.0,1.0,1,102.5,2.555,247.2,0.368,0.49,0.368,0.98,0.95,0.651,386.443,51.281818181818174,0.8018210000000001,7.716,0.368
521159,Kothav,Karjan,22.000365,73.216065,998.0,198.0,33.07,0.492,Medium (Mitigation),491.016,505.0,1.976,518.0,480.0,0.0,6.92,87.94,0.0,4.15,100.0,2,0,1,10.0,39.0,0.0,1.0,0.0,0,107.5,1.8,247.2,0.424,0.51,0.424,0.98,0.95,0.66,491.016,15.747619047619047,0.972192,4.92,0.0
521172,Nishaliya,Karjan,21.994476,73.203651,533.0,114.0,51.59,0.61,Medium (Mitigation),325.13,282.0,1.89,278.0,255.0,0.0,14.89,80.14,0.0,4.96,100.0,2,0,1,12.0,41.0,0.0,1.0,0.0,1,105.0,1.945,247.2,0.414,0.51,0.414,0.98,0.95,0.649,325.13,24.566666666666666,1.1528999999999998,7.32,0.414
521171,Choranda,Karjan,21.988212,73.178437,3674.0,731.0,23.84,0.58,Medium (Mitigation),2130.92,1218.0,3.016,1901.0,1773.0,0.0,1.2,74.88,5.12,4.96,93.48,1,1,1,10.0,35.0,0.0,1.0,1.0,1,100.0,2.626,248.8,0.371,0.54,0.371,0.98,0.95,0.628,2130.92,21.672727272727272,1.74928,5.8,0.371
521217,Sandha,Sinor,22.051567,73.333742,714.0,165.0,41.88,0.538,Medium (Mitigation),384.132,290.0,2.462,395.0,319.0,0.0,0.34,84.48,0.0,5.17,78.37,1,0,2,12.0,45.0,0.0,1.0,0.0,0,97.5,2.664,246.4,0.365,0.52,0.365,0.98,0.95,0.616,384.132,38.07272727272727,1.3245560000000003,6.456,0.0
521218,Damnagar,Sinor,22.048448,73.35436,587.0,134.0,42.25,0.571,Medium (Mitigation),335.177,329.0,1.784,311.0,276.0,0.0,0.0,87.5,0.0,4.88,89.86,2,0,0,12.0,44.0,0.0,1.0,0.0,1,90.0,3.085,245.6,0.336,0.5,0.336,0.98,0.899,0.586,335.17699999999996,20.119047619047617,1.018664,6.851999999999999,0.336
521216,Garadi,Sinor,22.046886,73.313492,1223.0,242.0,12.76,0.467,Medium (Mitigation),571.1410000000001,379.0,3.227,642.0,581.0,0.0,0.79,87.11,0.0,5.79,90.94,2,0,2,10.0,45.0,0.0,1.0,0.0,0,97.5,2.705,245.6,0.366,0.55,0.366,0.98,0.95,0.618,571.1410000000001,6.076190476190476,1.507009,4.67,0.0
521215,Nana Habipura,Sinor,22.045817,73.288605,771.0,171.0,43.06,0.596,Medium (Mitigation),459.516,322.0,2.394,399.0,372.0,0.0,1.66,89.4,0.0,7.62,100.0,2,0,2,20.0,40.0,0.0,1.0,0.0,1,92.5,2.197,248.8,0.398,0.52,0.398,0.98,0.924,0.597,459.51599999999996,20.504761904761907,1.426824,11.92,0.398
521225,Achisara,Sinor,22.032329,73.319689,937.0,212.0,45.57,0.586,Medium (Mitigation),549.082,732.0,1.28,466.0,471.0,0.0,8.06,86.89,0.0,3.69,81.45,2,0,2,20.0,5.0,0.0,0.0,0.0,1,100.0,2.405,246.4,0.378,0.49,0.378,0.98,0.95,0.629,549.082,21.7,0.75008,11.719999999999999,0.378
521222,Puniyad,Sinor,22.034808,73.362022,1426.0,343.0,45.65,0.65,Medium (Mitigation),926.9,683.0,2.088,731.0,695.0,0.0,2.2,82.87,0.0,4.69,87.46,1,0,2,13.0,45.0,0.0,1.0,0.0,1,92.5,1.594,247.2,0.438,0.51,0.438,0.98,0.922,0.597,926.9,41.49999999999999,1.3572000000000002,8.450000000000001,0.438
521221,Anandi,Sinor,22.027457,73.377876,1470.0,332.0,42.86,0.55,Medium (Mitigation),808.5000000000001,758.0,1.939,744.0,726.0,0.0,14.78,81.79,0.0,3.17,80.0,2,1,2,12.0,44.0,0.0,1.0,0.0,1,97.5,2.147,245.6,0.399,0.51,0.399,0.98,0.95,0.627,808.5000000000001,20.409523809523808,1.0664500000000001,6.6000000000000005,0.399
521223,Bhekhada,Sinor,22.034538,73.340775,572.0,139.0,53.15,0.518,Medium (Mitigation),296.296,201.0,2.846,299.0,273.0,0.0,0.0,81.5,0.0,6.0,89.57,1,1,2,16.0,51.0,0.0,1.0,0.0,0,105.0,2.361,245.6,0.388,0.54,0.388,0.98,0.95,0.648,296.296,48.31818181818181,1.474228,8.288,0.0
521214,Timbarva,Sinor,22.02638,73.271644,2047.0,504.0,47.19,0.528,Medium (Mitigation),1080.816,1551.0,1.32,1078.0,969.0,0.0,0.71,87.43,0.0,4.38,73.75,2,1,2,24.0,40.0,0.0,1.0,0.0,1,102.5,3.403,247.2,0.309,0.49,0.309,0.98,0.95,0.629,1080.816,22.471428571428568,0.69696,12.672,0.309
521224,Chhanbhoi,Sinor,22.018022,73.343451,817.0,203.0,62.79,0.675,High (Relocation Priority),551.475,524.0,1.559,432.0,385.0,0.0,3.82,78.82,0.0,5.15,92.01,1,0,2,16.0,45.0,0.0,1.0,0.0,1,92.5,0.842,248.0,0.49,0.5,0.49,0.98,0.925,0.598,551.475,57.08181818181818,1.052325,10.8,0.49
521231,Avakhal,Sinor,22.0029,73.3245,3162.0,753.0,45.51,0.437,Medium (Mitigation),1381.794,1344.0,2.353,1629.0,1533.0,0.0,2.31,83.1,0.0,4.02,94.18,3,1,2,19.0,48.0,0.0,1.0,0.0,0,92.5,0.371,246.4,0.525,0.52,0.525,0.98,0.922,0.598,1381.794,14.680645161290322,1.028261,8.303,0.0
521232,Malpur,Sinor,22.006701,73.353646,1179.0,246.0,46.99,0.587,Medium (Mitigation),692.073,461.0,2.557,612.0,567.0,0.0,1.74,88.94,0.0,2.6,79.27,3,0,2,18.0,45.0,0.0,1.0,0.0,1,102.5,0.713,244.8,0.502,0.53,0.502,0.98,0.95,0.641,692.073,15.158064516129032,1.500959,10.565999999999999,0.502
521226,Tarva,Sinor,22.00933,73.267989,808.0,179.0,68.32,0.515,Medium (Mitigation),416.12,522.0,1.548,412.0,396.0,0.0,0.57,83.52,0.0,4.79,100.0,2,0,2,25.0,42.0,0.0,1.0,0.0,0,102.5,2.563,248.0,0.369,0.5,0.369,0.98,0.95,0.639,416.12,32.53333333333333,0.79722,12.875,0.0
521233,Segva,Sinor,22.006763,73.374721,1414.0,308.0,48.16,0.426,Medium (Mitigation),602.364,453.0,3.121,760.0,654.0,0.0,0.79,72.64,21.26,4.33,86.72,3,1,2,14.0,50.0,0.0,1.0,0.0,0,100.0,2.3,246.4,0.393,0.54,0.393,0.98,0.95,0.629,602.364,15.53548387096774,1.329546,5.9639999999999995,0.0
521230,Sadhli,Sinor,21.990856,73.297683,6269.0,1284.0,23.91,0.554,Medium (Mitigation),3473.0260000000003,1133.0,5.533,3234.0,3035.0,0.0,0.88,89.4,0.0,4.15,95.55,3,1,2,20.0,40.0,0.0,1.0,0.0,1,107.5,0.896,249.6,0.505,0.62,0.505,0.98,0.95,0.66,3473.0260000000003,7.712903225806452,3.0652820000000003,11.080000000000002,0.505
521108,Sampla,Padra,22.092733,72.917623,1449.0,310.0,16.7,0.564,Medium (Mitigation),817.2359999999999,871.0,1.664,762.0,687.0,0.0,3.1,85.65,0.0,3.44,46.92,2,0,1,9.0,25.0,0.0,1.0,1.0,1,92.5,1.565,247.2,0.439,0.5,0.439,0.98,0.92,0.596,817.2359999999999,7.952380952380952,0.9384959999999999,5.076,0.439
521107,Shanpur,Padra,22.104415,72.950166,1367.0,277.0,11.85,0.492,Medium (Mitigation),672.564,518.0,2.639,707.0,660.0,0.0,2.12,85.33,0.0,4.05,11.31,2,0,1,16.0,50.0,0.0,1.0,0.0,0,92.5,0.232,244.8,0.536,0.53,0.536,0.98,0.914,0.595,672.564,5.642857142857142,1.2983879999999999,7.872,0.0
521090,Kanzat,Padra,22.108455,72.889902,4659.0,1005.0,6.48,0.55,Medium (Mitigation),2562.4500000000003,731.0,6.373,2435.0,2224.0,8.48,1.78,87.55,0.0,0.0,62.5,3,1,1,10.0,48.0,0.0,1.0,0.0,1,95.0,0.487,247.2,0.532,0.62,0.532,0.98,0.937,0.593,2562.4500000000003,2.0903225806451613,3.5051500000000004,5.5,0.532
521110,Bhanpur,Padra,22.090872,72.938779,801.0,164.0,2.12,0.573,Medium (Mitigation),458.973,315.0,2.543,419.0,382.0,0.0,0.64,89.49,0.0,4.46,60.85,2,0,1,14.0,41.0,0.0,1.0,1.0,1,95.0,0.787,245.6,0.497,0.53,0.497,0.98,0.937,0.607,458.97299999999996,1.0095238095238095,1.457139,8.021999999999998,0.497
521111,Vanchhara,Padra,22.075925,72.949723,1460.0,315.0,34.86,0.562,Medium (Mitigation),820.5200000000001,859.0,1.7,782.0,678.0,0.0,3.61,84.63,0.0,5.36,13.76,2,1,1,18.0,4.0,0.0,1.0,1.0,1,95.0,0.364,245.6,0.522,0.5,0.522,0.98,0.932,0.605,820.5200000000001,16.599999999999998,0.9554,10.116000000000001,0.522
521109,Danoli,Padra,22.069706,72.919621,1017.0,232.0,9.14,0.549,Medium (Mitigation),558.3330000000001,482.0,2.11,554.0,463.0,0.0,2.9,82.16,0.0,4.36,30.38,2,0,1,12.0,48.0,0.0,1.0,0.0,1,92.5,2.303,245.6,0.388,0.51,0.388,0.98,0.918,0.596,558.3330000000001,4.352380952380953,1.15839,6.588000000000001,0.388
521118,Nedra,Padra,22.052913,72.928131,1030.0,226.0,39.42,0.612,Medium (Mitigation),630.36,549.0,1.876,516.0,514.0,0.0,7.28,87.16,0.0,5.56,78.02,2,0,1,18.0,50.0,0.0,1.0,1.0,1,95.0,0.564,245.6,0.51,0.51,0.51,0.98,0.934,0.606,630.36,18.771428571428572,1.148112,11.016,0.51
521227,Tinglod,Sinor,21.990449,73.25099,819.0,194.0,44.2,0.47,Medium (Mitigation),384.93,467.0,1.754,439.0,380.0,0.0,0.43,87.15,0.0,1.93,100.0,3,0,2,14.0,46.0,0.0,1.0,0.0,0,97.5,0.646,248.8,0.504,0.5,0.504,0.98,0.939,0.597,384.92999999999995,14.258064516129032,0.82438,6.58,0.0
521122,Abhara,Karjan,22.088832,73.023087,1059.0,245.0,61.66,0.64,Medium (Mitigation),677.76,650.0,1.629,533.0,526.0,0.0,4.55,85.58,2.73,4.86,88.65,2,0,2,10.0,50.0,0.0,1.0,1.0,1,102.5,0.586,246.4,0.507,0.5,0.507,0.98,0.95,0.639,677.76,29.36190476190476,1.04256,6.4,0.507
521142,Kandari,Karjan,22.080348,73.151713,4295.0,973.0,46.87,0.539,Medium (Mitigation),2315.005,1598.0,2.688,2231.0,2064.0,0.0,7.0,87.0,0.0,5.24,100.0,3,1,1,4.0,30.0,0.0,1.0,1.0,1,107.5,1.023,246.4,0.481,0.53,0.481,0.98,0.95,0.64,2315.005,15.119354838709675,1.4488320000000001,2.156,0.481
521132,Kurai,Karjan,22.077144,73.102052,1473.0,344.0,60.9,0.577,Medium (Mitigation),849.9209999999999,820.0,1.796,810.0,663.0,0.0,0.0,77.87,15.73,4.94,85.57,2,1,1,3.0,32.0,0.0,1.0,1.0,1,102.5,1.723,245.6,0.427,0.5,0.427,0.98,0.95,0.627,849.9209999999999,28.999999999999996,1.036292,1.7309999999999999,0.427
